YBR019C	370.698020065	1.77134393488	399.585108785	852.363414839	658.460153333	855.478773633
YPL201C	146.173070993	259.421195835	757.895481837	654.61046478	694.257616188	526.263718642
YML064C	834.674543233	16.821804427	649.271978137	214.338207268	824.392600256	763.163751051
YGR058W	3.88839582937	954.973746502	446.351923697	898.992730563	281.798447598	929.208694276
YGL008C	434.271731055	488.319794834	31.0746822112	796.545427792	910.757463647	568.373926713
YNL301C	198.915230252	798.593781006	678.4972086	191.667175565	438.873962766	26.7322990226
YBR190W	352.028978942	26.4079068173	496.311710801	711.717015913	447.826492934	499.263715491
YER133W	207.302444045	150.628679294	339.303234273	14.8566895614	207.328993521	357.191742497
YKL109W	620.071178186	599.18760609	855.919025318	74.4923411017	135.048271059	326.106305842
YFR034C	468.936554561	147.447083543	211.995400254	473.654492454	157.125670186	401.789510961
YPR080W	190.72785995	235.166066941	522.533736145	668.218412124	305.318707986	298.718953024
YER056CA	294.587255169	783.207311619	501.193947422	27.5142253633	159.232915623	257.83881688
YFL039C	223.821390414	993.22603214	208.992874726	680.849017125	439.294993662	430.495013094
YAR007C	421.853218327	580.16820982	181.076859898	318.596837724	572.4481745	683.792595278
YLL028W	60.1644173643	51.4954893972	204.415339528	415.784404776	446.018672351	190.767103103
YMR058W	317.92060136	136.952903548	684.458310295	19.7218938514	419.476640656	385.479868226
YDR146C	631.807475672	311.315527726	161.709975147	783.562626432	346.946169878	797.670848395
YIL162W	427.479646105	934.223525534	681.402945642	381.196416194	729.281158946	694.086541277
YBL079W	52.8912060589	362.272237796	690.793196609	24.2756549637	691.444904779	937.567022986
YBR112C	265.704746425	366.738560755	89.9117073382	458.992988831	742.219552448	965.558825857
YJR060W	10.096555533	776.096481878	527.247365257	778.734964612	837.664228023	23.7567477744
YNR053C	519.617023999	32.0626285682	194.270905417	466.608679827	2.29964845778	671.080903291
YJL159W	863.243387124	795.436545914	996.176900719	215.969680216	392.935820118	919.771171447
YIL133C	937.01801949	310.00107066	906.767038937	765.169186495	772.887879452	270.5860817
YML024W	416.50940128	80.9018698445	829.886727351	143.572469431	671.197956456	949.216571088
YLR117C	501.409700487	905.509087414	417.904277025	579.986940617	831.870971258	836.645137113
YNL117W	671.116937841	792.102506811	671.458358898	111.931631335	218.662192086	222.787268754
YLR264W	256.533691591	834.924805296	182.946207501	852.147013103	429.000802492	846.779715291
YER040W	553.921898713	952.117500008	435.29894384	413.214501514	425.825878829	938.365587204
YGL073W	478.17070332	345.754677492	843.310200402	166.568435317	319.310231869	879.225475667
YLR044C	311.128412913	822.185782206	59.2079187166	128.28848472	552.807360902	978.998089821
YBR155W	232.690300168	203.547268578	244.578152335	564.664169099	419.450497327	228.9916388
YDL078C	490.21653183	125.600217377	584.776392315	527.823666862	4.91083442372	819.338354011
YER124C	496.563672239	343.862804615	886.905990254	945.851245592	360.992295105	95.4401629673
YLR256W	483.336099469	403.342603999	957.010520344	423.185133403	518.753084239	601.444946888
YGL229C	552.059662963	986.276491154	738.382620349	748.797452823	657.394953796	760.651550745
YML051W	57.3962504329	566.920491719	746.467353866	1.72080450429	810.061619219	984.762916098
YKL204W	964.089596928	500.952089692	596.769357754	198.606942819	553.718611508	137.155737875
YDR174W	289.594062258	791.347569682	42.8318615187	826.346016668	527.607139078	491.427279067
YER090W	645.060840426	705.380997881	348.967014741	399.44322001	322.475069109	992.68226635
YNL047C	575.758600438	778.268994171	691.182888712	591.180139058	248.89269908	553.045560525
YML032C	682.508091712	869.78358365	609.259106428	442.070196229	841.697327053	138.747756083
YBR109C	680.166476487	718.856312737	907.490614385	922.772215746	971.720783227	606.5382832
YPL248C	731.986055946	47.3883077858	948.729151146	510.314490472	57.0329592784	231.989865238
YNL236W	565.876511826	633.291889865	259.220693531	236.891092772	993.12803437	134.896671704
YMR021C	195.035467344	485.760029418	181.554113562	154.502218033	671.286336089	367.178768398
YDR429C	625.422999387	590.995395158	430.545492743	563.402557578	112.644066282	312.732860033
YHR174W	530.878690773	163.870924468	943.494122147	92.1601762888	869.474456298	852.906790213
YOL136C	289.818574623	779.212676821	940.124893224	539.7982976	812.471650995	927.189064417
YOR361C	386.203655658	775.326581414	839.854019827	966.346922007	998.925496241	17.2039489447
YIL160C	768.53107316	352.923877373	35.4480230099	826.449500127	545.408105641	849.626479718
YIL052C	25.0636259542	518.500471193	708.41532939	796.178335369	646.999188365	541.325772857
YGR203W	459.880865867	658.040569692	88.7376369744	239.522857114	103.346938951	477.244943089
YOR178C	877.986813329	996.408443266	630.907280985	854.08105742	966.670404584	883.562666701
YER074W	906.000035263	775.237404698	847.003859522	474.936110137	271.672099538	195.489935581
YFL038C	547.270197361	645.476322153	725.592383709	763.140223193	5.10370655642	22.6371515545
YOR310C	844.580499248	174.861072571	642.90008607	309.272661564	657.301865159	745.195546574
YDL075W	701.384420779	393.965502396	245.140197037	821.538208137	362.264415593	166.463126397
YIL045W	139.524034965	15.9101566255	848.691422606	604.696869281	7.15423921309	147.384155225
YIL069C	946.743366217	367.550301843	380.506208729	225.236692575	481.985125079	124.462878249
YGR019W	658.873046309	454.545173314	50.5072308715	145.410043636	213.463610279	778.537723198
YBR093C	134.464699372	683.193345187	594.615882974	737.622069977	837.772345737	587.536393769
YDR050C	234.42743063	818.851357555	186.719855082	697.46736224	300.139861558	422.426950226
YMR291W	68.8875940695	445.62431275	451.128840725	43.6605440283	922.642386947	417.441721245
YER145C	800.765507991	836.11340796	903.884602801	314.720333107	452.242216215	771.633300654
YNL312W	14.4493041286	497.189902447	947.712565173	521.374635403	705.610984526	221.546378737
YER110C	933.203149214	644.351126024	944.625177669	959.492401505	314.623229541	937.543205171
YER103W	689.749230966	584.757357932	282.027954591	402.0731402	767.150878938	498.477364224
YKL074C	879.253048759	101.168914445	553.910998332	650.632133633	41.3326973686	692.853705471
YBR045C	371.266668388	740.29218322	798.540653724	624.010054759	447.684395724	901.833255803
YEL041W	475.410352036	65.3507768054	92.8702363933	108.547537956	889.312801209	524.558698708
YIL070C	922.884106694	849.850799961	851.707371048	648.080324928	353.022398566	723.402822232
YER079W	198.981914495	502.414622412	680.610179757	109.447824079	25.4512555252	247.049759145
YLR134W	20.5949947442	171.127759787	289.592136086	886.124264224	660.413122997	690.946115216
YOL127W	567.391185377	289.287824574	293.94155076	958.747984188	130.067838215	581.620148151
YDL088C	270.367462586	518.452944581	412.64169434	664.086863536	498.605339133	683.739043639
YNL216W	480.381156024	11.2640385155	364.908250367	371.509107618	572.537218348	803.883014436
YNL069C	241.365792177	730.802918185	741.53004083	954.303591071	916.606613044	667.252611723
YCL032W	696.845048223	760.291982616	336.279350982	426.398954398	747.25167042	774.397352105
YEL039C	709.381868686	451.22671329	165.604012754	941.761014785	578.311927916	790.619388896
YLR377C	82.9619317817	449.203652216	623.587936631	728.831619088	256.653022512	90.3968120481
YGL237C	370.704954354	914.241314046	105.396026064	915.145720791	47.9876644441	855.607227608
YKL001C	640.824606268	50.3293171807	525.25360122	79.999615969	979.589266582	345.364703728
YJR048W	44.9531904716	428.395897395	620.966870942	945.367898847	310.095280481	433.640222773
YLR249W	80.1057124697	975.048228912	577.928089614	781.763492375	840.524913037	871.677150778
YJR109C	89.8783764211	847.030583193	820.400541144	978.868705393	5.67308078045	464.564693833
YOR327C	864.257956433	554.993500982	357.25310433	444.391121491	269.258521086	89.7758062496
YPL240C	332.981698798	526.807996127	840.354618239	1.78120933333	916.103732641	253.433387715
YNL307C	313.048717023	461.65155039	703.897620287	454.112105879	766.702704627	400.380385977
YPR119W	697.352193782	770.694998501	647.974445873	4.84175595442	877.854765709	712.903708678
YNL091W	421.995782026	782.444652528	206.519899531	23.6809560816	654.263917427	113.392294009
YPL131W	199.067897852	479.301772178	442.529927507	308.340642265	517.284739959	710.678643545
YOR290C	514.737573732	259.024646438	867.909216766	773.747790666	910.431984335	788.915424524
YHR171W	369.307012879	908.242465427	293.700062855	791.759710305	542.514729408	366.213962689
YMR146C	435.215173376	558.750735109	535.102270639	710.162194465	807.646856445	451.863165958
YGR074W	96.095018663	588.465392165	33.4888608929	305.697393649	275.893836667	759.205561522
YPL149W	473.421811637	361.233517467	861.195142998	310.044103717	324.075208879	295.289258588
YMR183C	862.133255376	948.378792949	267.624853165	261.921229101	838.026909244	488.226637195
YDL014W	224.6744248	498.104617341	54.550696521	466.014866922	774.633412224	140.403138191
YOL086C	760.941232598	590.826573634	358.507189858	494.341932929	118.327186396	150.037552856
YER052C	874.030108696	335.519506485	812.340527257	492.972508511	460.790010699	355.664730912
YLR321C	438.452550251	204.821004624	618.689968492	7.71836251467	441.394686882	213.81691565
YGL035C	559.850372685	256.598997531	37.5560390834	0.439462981361	353.228335087	888.709129491
YMR044W	406.206786708	847.480729836	979.575464598	507.057793179	472.421016467	294.00275824
YDR277C	444.790686293	19.5518302415	24.1343274574	259.247855703	271.149679981	118.049565974
YMR255W	935.766563058	578.747041946	1.860176749	327.450004823	328.72742404	641.027969879
YDL030W	815.861027758	81.7647650585	116.749835194	628.947670463	259.191199433	681.366574539
YPL089C	574.903360107	655.502132091	954.975572801	395.360363671	798.300481007	217.665322869
YBR170C	111.179337537	842.866878391	796.125935167	664.231472561	976.414098277	173.161918326
YHR005C	881.162783852	759.354578592	302.923515685	149.194933791	467.780952955	124.543416796
YGR218W	228.197860221	231.545582044	684.000427547	320.168799138	492.230645126	913.325383506
YDR382W	525.509428778	562.250644008	107.498636249	426.476566768	142.186856411	535.971065589
YOR036W	888.099597404	222.925438296	807.188842605	274.723082954	311.932276023	8.48094209267
YDR184C	214.435349572	974.522751861	743.035145915	992.156497689	459.591259101	944.194974054
YMR300C	450.471424028	456.848801659	782.818692396	17.4289076221	167.060877241	564.270183673
YKL028W	153.030881776	120.48776182	716.933410308	301.113857308	378.045833711	574.069869858
YDR395W	65.748017427	600.577890305	903.363116352	181.629132256	707.066290244	376.098656272
YER065C	537.418387444	810.457615422	258.596634206	204.130033723	974.560575689	601.294535406
YDR335W	864.971336348	989.167252525	981.599292668	424.793502263	172.999749953	81.3260847246
YBR217W	43.3816041447	427.804210794	994.201509146	348.480385382	894.140654031	743.275236523
YOR212W	215.693567063	476.955519247	203.433854319	378.825163448	860.003354885	798.621245395
YKR097W	924.124732014	859.405063061	708.433678882	975.929670578	373.880652128	112.717762895
YAL003W	357.205791518	884.967096401	253.352187623	155.169501856	971.617896662	444.539659009
YGL115W	52.545906691	290.338847703	16.5015453943	707.534627822	687.032755197	547.922937241
YDL236W	337.969133465	996.989503057	352.306940862	498.514688484	781.128866048	147.819130126
YDR100W	394.941148375	793.62902872	327.367507986	294.060962547	626.892138358	420.272985369
YJL036W	852.303961055	399.563245442	126.756180555	315.846009638	867.042311311	941.886060458
YPL075W	51.13452641	62.9565252559	301.911894092	488.938221035	546.655233802	166.381091064
YLR258W	624.712018891	213.358763749	239.437057364	896.025291787	202.651344011	816.695187743
YPL031C	270.348369362	842.5440262	916.611194363	547.191813686	365.207536721	7.2350598197
YLR191W	428.09650328	302.582586438	621.260969052	318.14184159	695.712950179	562.908722021
YML054C	572.123852509	700.812305083	720.615454316	520.168814677	150.647747139	377.32541402
YLR284C	454.74796238	286.745345831	608.053602381	471.555920368	735.390025619	463.373823986
YPR124W	363.144275987	966.836290816	819.961950644	797.215030808	709.067836479	419.425388975
YPL222W	631.881741451	513.688079963	414.755890021	697.515174097	877.786634401	426.407936143
YNL214W	96.4123497128	664.131806071	311.858845232	958.785845439	551.492388158	18.6790836988
YBR274W	67.0819639406	225.427808063	959.136005763	257.068323624	487.97861087	811.266296448
YMR309C	535.578477827	23.0749342839	348.894808752	984.946300753	527.428329127	166.858044239
YPR167C	769.447131639	35.7985815636	543.64769927	315.781871171	118.828404068	399.743913529
YKL101W	384.137427205	617.092965732	824.221709308	346.087544347	158.247246166	886.294937733
YOR089C	211.78195821	654.143151128	125.463547985	330.058409454	443.192477355	977.352037123
YDR309C	688.025993714	829.911706673	468.533297204	581.184928429	161.112823036	131.297899812
YER102W	297.78222758	975.34345342	963.76294485	300.266717889	182.71880312	549.794656633
YJL194W	772.821532503	127.895610762	856.344186242	539.835607052	693.583757986	852.541075152
YOR264W	253.928506751	723.574726616	937.405759574	306.617909544	650.848567514	731.680411258
YER116C	73.9632725154	226.160430682	390.180898466	51.0485377827	11.3959440435	804.917228641
YDR323C	182.721616287	381.085574445	242.451782815	351.697431024	322.922064962	578.230330749
YNL164C	100.926413477	958.239766212	944.251429039	820.006226828	977.44432942	372.221056576
YER054C	209.610047186	896.230889824	102.008600697	532.58943033	608.274422195	860.496517433
YDL013W	427.207092533	919.35300167	489.014229854	21.7286072315	534.582166257	441.12379846
YDR167W	773.647334292	901.862443313	620.357198526	626.18176969	874.926966759	12.7804052653
YGL044C	43.5751368631	936.084370072	326.884143682	203.290967347	683.674528268	326.05307024
YOR215C	138.921056156	106.307725535	268.488769097	4.2015990412	874.40893824	712.329062423
YOR120W	540.916762169	679.981912005	976.712890549	412.291347969	315.870282124	248.550889805
YHR179W	803.060975042	462.904825324	847.618328334	145.169322618	671.367385523	79.5990741357
YNL199C	672.72439392	713.523294984	413.441757229	65.7202599963	187.112142831	108.735975572
YIL015W	688.84070718	672.43399116	687.163632697	749.698247369	221.675805094	146.441054698
YNL050C	397.96277867	627.992960226	949.359824633	642.968815449	819.90512148	252.510549022
YIR009W	238.769171793	687.810820249	314.601794999	864.459599978	819.302004868	199.748635336
YHR135C	935.006908403	400.4034018	561.027864909	681.573664759	123.823499139	977.408634294
YDL194W	176.996728976	906.734529196	929.416835311	851.74247948	929.213224431	440.766045222
YBL005W	951.521145733	498.322267526	146.611499243	20.4481007109	984.164275916	29.6183970564
YHR030C	846.188577281	998.867986208	682.022185043	952.577707617	389.813220632	50.6128888018
YLR345W	891.474692084	999.703943948	399.033785014	33.6552347591	449.858518988	756.23519245
YBL021C	821.582696439	847.704309493	861.165731853	388.517722555	587.383203963	167.624148468
YNL116W	916.956770766	949.200142132	148.126837227	170.896839997	611.312099688	526.881437015
YML114C	552.819126487	553.042038095	741.862945425	811.301314457	500.140876191	376.937440396
YNL098C	183.082749935	328.230202168	737.56551244	639.057698923	935.90193296	149.960345121
YLL019C	980.733587258	213.892919865	783.213290251	692.932036703	390.125607098	426.958837418
YCR086W	49.4758345135	119.200516704	515.257367206	398.986542901	718.388855791	609.5504231
YJR066W	815.670534198	756.836067832	181.369598769	392.870420591	463.539679911	994.764701748
YOR167C	572.809396046	174.63446756	572.674182888	735.716734732	270.940836216	81.3920436952
YLR116W	207.08787866	729.623650962	246.862332989	307.659723727	766.613719252	474.285109263
YOL149W	571.997812924	938.050467072	928.420498438	176.032826364	357.643404148	723.716411345
YDR311W	140.655944701	64.5790647258	299.080367884	584.625492537	927.851982882	539.195332467
YMR117C	77.6940395514	59.4433074236	421.71801223	425.744096118	348.763348315	966.315635176
YJL157C	656.77981903	260.784296871	958.889113811	468.577242634	782.665911161	384.664698832
YGR088W	657.468176378	506.348418388	963.749798064	838.133441304	512.112022952	687.836744442
YGL153W	800.862977495	478.749198498	514.354219171	455.597371782	623.301300369	214.915727691
YKL211C	135.145992928	479.251780927	695.182539074	895.426551163	247.94883358	630.216334919
YGR048W	889.791323727	229.582050171	788.890239732	821.582409752	109.363010235	26.4603678617
