#GeneID Symbol Synonyms
57821	C1orf114	FLJ25846|RP1-206D15.2
57822	GRHL3	MGC46624|SOM|TFCP2L4
57823	SLAMF7	19A|CD319|CRACC|CS1
57824	HMHB1	HB-1|HLA-HB1
57825	DXS542	XEH.8
57826	RAP2C	DKFZp313B211
57827	C6orf47	D6S53E|G4|NG34
57828	C19orf15	DKFZP434A1022|FLJ46353|MGC125664
57829	ZP4	ZBP|ZP1|ZPB
57830	KRTAP5-8	KRTAP5-2|KRTAP5.8|UHSKerB
57834	CYP4F11	-
57835	SLC4A5	MGC129662|NBC4
57862	ZNF410	APA-1|APA1
57863	IGSF4B	BIgR|FLJ10698|NECL1|Necl-1|TSLL1|synCAM3
57864	TSCOT	Ly110
57876	MUC3B	MUC3|MUC3A
58155	PTBP2	FLJ34897|MIBP|PTB|PTBLP|brPTB|nPTB|nPTB5|nPTB6|nPTB7|nPTB8
58156	OPA4	-
58157	NGB	-
58158	NEUROD4	ATH-3|Atoh3|MATH-3
58160	NF-E4	-
58163	RBPSUHP4	K7
58164	RBPSUHP3	K2
58189	WFDC1	PS20
58190	CTDSP1	NLIIF|SCP1
58191	CXCL16	CXCLG16|SR-PSOX|SRPSOX
58472	SQRDL	CGI-44
58473	PLEKHB1	KPL1|PHR1|PHRET1
58475	MS4A7	4SPAN2|CD20L4|CFFM4|MGC22368|MS4A8
58476	TP53INP2	C20orf110|DKFZp434B2411|DKFZp434O0827|FLJ21759|FLJ23500|PINH|dJ1181N3.1
58477	SRPRB	APMCF1
58478	MASA	DKFZp586M0524|FLJ12594|MST145
58480	RHOU	ARHU|CDC42L1|DJ646B12.2|FLJ10616|WRCH1|fJ646B12.2|hG28K
58483	C9orf27	EST-YD1
58484	CARD12	CLAN|CLAN1|CLANA|CLANB|CLANC|CLAND|IPAF
58485	TRAPPC1	BET5|MUM2
58486	ZBED5	-
58487	ZF	-
58488	PCTP	STARD2
58489	LOC58489	MGC131546
58490	C20orf77	CREPT|DKFZp434P0735|FLJ44520|dJ1057B20.2
58491	ZNF71	EZFIT
58492	ZNF77	pT1
58493	C9orf80	HSPC043|RP11-276E15.2
58494	JAM2	C21orf43|CD322|JAM-B|JAMB|PRO245|VE-JAM|VEJAM
58495	OVOL2	EUROIMAGE566589|ZNF339
58496	LY6G5B	C6orf19|G5b
58497	PRUNE	DRES-17|HTCD37
58498	MYL7	MYL2A|MYLC2A
58499	ZNF462	DKFZP762N2316|DKFZp686B2325|FLJ14960|FLJ45904|KIAA1803|RP11-508N12.1|Zfp462
58500	ZNF250	MGC111123|MGC9718|ZFP647|ZNF647
58503	PROL1	BPLP|PRL1
58504	ARHGAP22	RhoGAP2
58505	DC2	-
58506	SR-A1	SRA1
58508	MLL3	DKFZp686C08112|FLJ12625|FLJ38309|HALR|KIAA1506
58509	C19orf29	NY-REN-24
58510	PRODH2	HSPOX1
58511	DNASE2B	DLAD
58512	DLGAP3	DAP3|SAPAP3
58513	EPS15L1	EPS15R
58515	SELK	HSPC030|HSPC297|MGC17057
58516	FAM60A	C12orf14|L4|TERA
58517	RBM25	MGC105088|MGC117168|RNPC7|S164
58524	DMRT3	DMRTA3|MGC142144
58525	WIZ	ZNF803
58526	MID1IP1	FLJ10386|G12-like|MIG12|STRAIT11499|THRSPL
58527	C6orf115	HSPC280|PRO2013
58528	RRAGD	DKFZP761H171|RAGD|bA11D8.2.1
58529	MYOZ1	CS-2|FATZ|MYOZ
58530	LY6G6D	C6orf23|G6D|LY6-D|MEGT1|NG25
58531	PRM3	-
58533	SNX6	MGC3157|MSTP010|TFAF2
58538	MPP4	ALS2CR5|DLG6
58984	HAEX	HAE3
58985	IL22RA1	CRF2-9|IL22R
58986	TMEM8	M83|TMEM6
59067	IL21	IL-21|Za11
59081	MNG2	-
59082	ICEBERG	-
59084	ENPP5	KIAA0879
59269	HIVEP3	FLJ16752|KBP-1|KBP1|KIAA1555|KRC|ZAS3
59270	C21orf64	B19
59271	C21orf63	B18|PRED34|SUE21
59272	ACE2	ACEH|DKFZP434A014
59274	MESDC1	MGC99595
59277	NTN4	FLJ23180|PRO3091
59280	PERQ3	-
59281	PERQ2	-
59283	CACNG8	-
59284	CACNG7	-
59285	CACNG6	-
59286	UBL5	FLJ46917|HUB1|MGC131795
59307	SIGIRR	MGC110992|TIR8
59330	GER	-
59331	RFH1	AORF
59332	VSPA	-
59333	NMSR	HMSNR
59335	PRDM12	PFM9
59336	PRDM13	MU-MB-20.220|PFM10
59338	PLEKHA1	TAPP1
59339	PLEKHA2	FLJ25921|TAPP2
59340	HRH4	AXOR35|BG26|GPCR105|GPRv53|H4|H4R|HH4R|MGC133027
59341	TRPV4	OTRPC4|TRP12|VRL-2|VRL2|VROAC
59342	SCPEP1	HSCP1|RISC
59343	SENP2	AXAM2|DKFZp762A2316|KIAA1331|SMT3IP2
59344	ALOXE3	MGC119694|MGC119695|MGC119696
59345	GNB4	-
59347	FKSG2	-
59348	ZNF350	ZBRK1|ZFQR
59349	KLHL12	C3IP1|DKIR|FLJ27152
59350	RXFP1	LGR7|LGR7.1|LGR7.10|LGR7.2|MGC138347|MGC142177
59351	PBOV1	UC28|UROC28|dJ171N11.2
59352	LGR6	FLJ14471|GPCR|VTS20631
59353	TMEM35	FLJ14084
60312	AFAP	AFAP-110
60313	GPBP1L1	RP11-767N6.1|SP192
60314	C12orf10	MST024|MSTP024|MYG|MYG1
60343	FAM3A	2-19|2.19|DXS560S|XAP-7
60358	ERVK5	HERV-K(II)
60359	ERVK4	HERV-K(I)
60370	AVPI1	PP5395|RP11-548K23.7|VIP32|VIT32
60385	TSKS	TSKS1
60386	SLC25A19	DNC|MCPHA|MUP1
60401	EDA2R	EDA-A2R|EDAA2R|TNFRSF27|XEDAR
60403	CNOT5	NOT5
60412	EXOC4	MGC27170|REC8|SEC8|SEC8L1|Sec8p
60424	CORD9	-
60436	TGIF2	-
60437	CDH26	VR20
60439	TTTY2	TTY2
60454	PARK4	-
60467	BPESC1	-
60468	BACH2	-
60481	ELOVL5	HELO1|RP3-483K16.1|dJ483K16.1
60482	SLC5A7	CHT|CHT1|MGC126299|MGC126300|hCHT
60484	HAPLN2	BRAL1
60485	SAV1	SAV|WW45|WWP4
60487	C6orf75	MDS024|dJ187J11.2
60488	MRPS35	DKFZp762P093|HDCMD11P|MDS023|MGC104278|MRP-S28|MRPS28
60489	APOBEC3G	ARP9|CEM15|FLJ12740|MDS019|bK150C2.7|dJ494G10.1
60490	PPCDC	FLJ14585|MDS018
60491	NIF3L1	ALS2CR1|CALS-7|MDS015
60492	CCDC90B	MDS011|MDS025|MGC104239
60493	FASTKD5	FLJ13149|dJ1187M17.5
60494	CCDC81	FLJ16339|FLJ23514
60495	HPSE2	HPA2|HPR2|MGC133234
60496	AASDHPPT	AASD-PPT|CGI-80|DKFZp566E2346|LYS2|LYS5
60497	ALSFTD	-
60498	IGAN	-
60500	BRCA3	BRCAX
60501	CTPP3	CPP3
60502	CPAT1	ACP
60503	HTS	-
60506	NYX	CLRP|CSNB1|CSNB4|MGC138447
60509	FLJ21839	-
60526	C2orf43	FLJ21820
60528	ELAC2	ELC2|FLJ10530|FLJ42848|HPC2
60529	ALX4	FPP|KIAA1788|PFM|PFM1|PFM2
60558	GUF1	FLJ13220
60559	SPCS3	DKFZp564J1864|FLJ22649|PRO3567|SPC22/23|SPC3|YLR066W
60560	MAK10	FLJ21613|FLJ22643|bA379P1.1
60561	RINT1	DKFZp667H2324|RINT-1
60592	SCOC	HRIHFB2072|SCOCO
60598	KCNK15	KCNK11|KCNK14|KIAA0237|KT3.3|TASK-5|TASK5|dJ781B1.1
60625	DHX35	C20orf15|DDX35|FLJ22759|KAIA0875
60626	RIC8A	MGC104517|MGC131931|MGC148073|MGC148074|RIC8|synembryn
60672	RP5-1077B9.4	FLJ12438|FLJ38609|IIP45
60673	C12orf44	FLJ11773
60674	GAS5	SNHG2
60675	PROK2	BV8|MIT1|PK2
60676	PAPPA2	PAPP-A2|PAPPE|PLAC3
60677	BRUNOL6	CELF6
60678	EEFSEC	EFSEC|SELB
60680	BRUNOL5	BRUNOL-5|CELF5
60681	FKBP10	FKBP65|FLJ22041|hFKBP65
60682	SMAP1	FLJ13159|FLJ42245|SMAP-1
60684	FLJ12716	-
60685	ZFAND3	FLJ13222|TEX27
60686	C14orf93	FLJ12154
63027	C6orf85	DKFZP434F011|FLJ22174
63035	BCORL1	B930011H20Rik|FLJ11362
63036	ELA2A	ELA1|PE-1
63826	SRR	-
63827	BCAN	BEHAB|CSPG7|MGC13038
63869	PSORS6	-
63870	PSORS5	-
63874	ABHD4	FLJ12816
63875	MRPL17	MRP-L26|RPL17L|RPML26
63876	PKNOX2	FLJ13074|PREP2
63877	C10orf84	FLJ13188|RP11-319I23.1|bA319I23.1
63891	RNF123	DKFZp686C2222|FLJ12565|FP1477|KPC1
63892	THADA	FLJ21877|FLJ44016|FLJ44876|GITA|KIAA1767
63893	UBE2O	E2-230K|FLJ12878|KIAA1734
63894	C14orf133	FLJ12707
63895	FAM38B	FLJ23144|FLJ23403|HsT748
63897	ABC1	DKFZp686D22141|FLJ22087|MGC148096
63898	SH2D4A	FLJ20967|SH2A
63899	NSUN3	FLJ22109|FLJ22609|MST077|MSTP077
63901	FAM111A	DKFZp686A06175|FLJ22794|KIAA1895
63904	DUSP21	LMWDSP21|MGC149878
63905	MANBAL	-
63906	GPATC3	DKFZp686E0221|FLJ12455
63908	NAPB	MGC26066|MGC48335|SNAP-BETA
63910	C20orf59	FLJ23412
63914	C6orf164	dJ102H19.4
63915	MUTED	DKFZp686E2287|MU
63916	ELMO2	CED-12|CED12|ELMO-2|FLJ11656|KIAA1834
63917	GALNT11	FLJ21634|MGC71630
63920	LOC63920	-
63922	CHTF18	C16orf41|C321D2.2|C321D2.3|C321D2.4|CHL12|Ctf18|RUVBL
63923	TNN	TN-W
63924	CIDEC	CIDE-3|FLJ20871|Fsp27
63925	ZNF335	NIF1
63926	ANKRD5	FLJ21669|dJ839B4.6
63928	LOC63928	-
63929	XPNPEP3	APP3
63930	C20orf51	bA305P22.4
63931	MRPS14	DJ262D12.2|HSMRPS14|MRP-S14
63932	CXorf56	FLJ22965
63933	CCDC90A	C6orf79|FLJ20958
63934	ZNF667	DKFZp686O111|FLJ14011
63935	C20orf67	PCIF1
63939	C20orf177	dJ551D2.5
63940	GPSM3	C6orf9|G18|G18.1a|G18.1b|G18.2|NG1
63941	APBA2BP	EFCBP3|NECAB3|NIP1|SYTIP2|XB51|dJ63M2.4|dJ63M2.5
63943	FKBPL	DIR1|NG7|WISP39
63944	SCZD10	-
63945	DFNA40	-
63946	DMRTC2	-
63947	DMRTC1	-
63948	DMRTB1	-
63950	DMRTA2	-
63951	DMRTA1	DMO
63967	CLSPN	CLASPIN|MGC131612|MGC131613|MGC131615
63968	PWCR1	PET1
63969	C15orf49	MGC95352|MGC95365|X102
63970	P53AIP1	-
63971	KIF13A	bA500C11.2
63973	NEUROG2	Atoh4|MGC46562|Math4A|NGN2|ngn-2
63974	NEUROD6	Atoh2|Math-2|NEX1M
63975	NEUROD5	Atoh6
63976	PRDM16	KIAA1675|MEL1|PFM13
63977	PRDM15	C21orf83|PFM15|ZNF298
63978	PRDM14	MGC59730|PFM11
63979	FIGNL1	-
63982	TMEM16C	C11orf25|GENX-3947
64002	PCGEM1	-
64003	ALOX15P	-
64005	MYO1G	HA-2|MGC142104
64006	ERVK6	-
64061	TSPYL2	CDA1|CINAP|CTCL|DENTT|HRIHFB2216|SE20-4
64062	RBM26	C13orf10|FLJ20957|MGC133295|MGC133296|PRO1777|RP11-255E21.1|SE70-2|ZC3H17
64063	PRSS22	BSSP-4|MGC9599|SP001LA|hBSSP-4
64064	OXCT2	FKSG25|FLJ00030|SCOT-T
64065	PERP	KCP1|KRTCAP1|PIGPC1|RP3-496H19.1|THW|dJ496H19.1
64066	MMP27	MMP-27
64067	NPAS3	MOP6|PASD6
64069	ATOD	ATOD1
64072	CDH23	DFNB12|DKFZp434P2350|FLJ00233|FLJ36499|KIAA1774|KIAA1812|MGC102761|USH1D
64073	C19orf33	H2RSP|IMUP|IMUP-1|IMUP-2|MGC39135|MGC75180
64077	LHPP	MGC117251|MGC142189|MGC142191
64078	SLC28A3	CNT3
64080	RBKS	DKFZp686G13268|RBSK
64081	MAWBP	FLJ35507
64083	GOLPH3	FLJ90675|GOPP1|GPP34
64084	CLSTN2	CS2|CSTN2|FLJ39113|FLJ39499|MGC119560|alcagamma
64087	MCCC2	MCCB
64089	SNX16	DKFZp666H147
64090	GAL3ST2	GP3ST
64091	POPDC2	POP2
64092	SAMSN1	HACS1|NASH1
64093	SMOC1	-
64094	SMOC2	MST117|MSTP117|MSTP140|SMAP2|SMOC-2|bA270C4A.1|bA37D8.1|dJ421D16.1
64096	GFRA4	-
64097	EPB41L4A	EPB41L4|FLJ38738|NBL4
64098	PARVG	-
64100	ELSPBP1	E12|HE12
64101	LRRC4	MGC133342|MGC133343|NAG14
64102	TNMD	BRICD4|CHM1-LIKE|CHM1L|TEM|myodulin|tendin
64105	CENPK	AF5alpha|CENP-K|FKSG14|P33|Solt
64106	NPFFR1	FLJ10751|GPR147|NPFF1|NPFF1R1|OT7T022
64108	RTP4	IFRG28
64109	CRLF2	CRL2|CRLF2Y|TSLPR
64110	MAGEF1	MGC19617
64111	NPVF	C7orf9|RFRP
64112	MOAP1	MAP-1|PNMA4
64114	TMBIM1	PP1201|RECS1
64115	C10orf54	GI24
64116	SLC39A8	BIGM103|LZT-Hs6
64118	DUS1L	DUS1|PP3111
64121	RRAGC	FLJ13311|GTR2|RAGC
64122	FN3K	-
64123	ELTD1	ETL|KPG_003
64127	CARD15	ACUG|BLAU|CD|IBD1|NOD2|NOD2B|PSORAS1
64129	TINAGL1	ARG1|LCN7|LIECG3|TINAGRP
64130	LIN7B	LIN-7B|MALS-2|VELI2
64131	XYLT1	XT-I|XT1
64132	XYLT2	XT-II|XT2|xylT-II
64135	IFIH1	Hlcd|IDDM19|MDA-5|MDA5|MGC133047
64137	ABCG4	WHITE2
64145	ZFYVE20	FLJ34993|MGC126210|Rabenosyn-5
64146	PDF	-
64147	KIF9	MGC104186
64149	C17orf75	NJMU-R1
64150	DIO3OS	C14orf134
64151	NCAPG	CAPG|CHCG|FLJ12450|HCAP-G|MGC126525|NY-MEL-3
64163	IFRG15	MGC120074|MGC120077
64167	LRAP	ERAP2|FLJ23633|FLJ23701|L-RAP
64168	EFCBP1	NECAB1|STIP-1
64170	CARD9	hCARD9
64172	OSGEPL1	-
64173	SPATA1	SP-2|SPAP1
64174	DPEP2	MBD2
64175	LEPRE1	GROS1|MGC117314|P3H1
64180	DPEP3	MBD3
64184	FAM12B	EP3B|HE3-BETA|HE3B
64207	C14orf4	IRF2BPL|KIAA1865
64208	POPDC3	MGC22671|POP3|bA355M14.1
64210	MMS19L	MET18|MGC99604|MMS19|hMMS19
64211	LHX5	MGC129689
64215	DNAJC1	DNAJL1|ERdj1|HTJ1|MGC131954
64216	TFB2M	FLJ22661|FLJ23182|Hkp1
64218	SEMA4A	FLJ12287|RP11-54H19.2|RP35|SEMAB|SEMB
64219	PJA1	RNF70
64220	STRA6	FLJ12541|PP14296
64221	ROBO3	FLJ21044|HGPPS|RBIG1|RIG1
64222	TOR3A	ADIR|ADIR2|FLJ22345|MGC111104
64223	GBL	MGC111011
64224	HERPUD2	FLJ22313
64225	ARL6IP2	ARL3IP2|ATL2|FLJ23293|atlastin2
64227	ERP28P	-
64231	MS4A6A	4SPAN3|4SPAN3.2|CD20L3|CDA01|MGC131944|MGC22650|MS4A6|MST090|MSTP090
64232	MS4A5	CD20-L2|CD20L2|MGC34184|TETM4
64236	PDLIM2	FLJ34715|SLIM
64239	RSCIS	-
64240	ABCG5	STSL
64241	ABCG8	MGC142217|STSL
64282	PAPD5	FLJ40270|TRF4-2
64283	RGNEF	DKFZp686P12164|FLJ21817|KIAA1998
64284	RAB17	FLJ12538
64285	RHBDF1	C16orf8|Dist1|EGFR-RS|FLJ2235|FLJ22357|gene -89|gene -90|hDist1
64288	ZNF323	FLJ23407|ZNF20-Lp|ZNF310P|dJ874C20.2
64318	NOC3L	AD24|C10orf117|FAD24|FLJ12820
64319	FBS1	FBS|FLJ11618
64320	RNF25	AO7|FLJ13906
64321	SOX17	FLJ22252
64324	NSD1	ARA267|DKFZp666C163|FLJ22263|FLJ44628|SOTOS|STO
64326	RFWD2	COP1|FLJ10416|RNF200
64327	LMBR1	ACHP|C7orf2|FLJ11665
64328	XPO4	FLJ13046|KIAA1721
64332	NFKBIZ	FLJ30225|FLJ34463|IKBZ|INAP|MAIL
64333	ARHGAP9	10C|FLJ16525|MGC1295|RGL1
64342	HS1BP3	ETM2|FLJ14249|HS1-BP3
64343	AZI2	AZ2|NAP1|TILP(S)|tilp
64344	HIF3A	HIF-3A|HIF-3A4|IPAS|MOP7|PASD7
64359	NXN	FLJ12614|TRG-4
64374	SIL1	BAP
64375	IKZF4	EOS|KIAA1782|ZNFN1A4
64376	IKZF5	DKFZp781B0249|FLJ22973|PEGASUS|ZNFN1A5
64377	CHST8	-
64386	MMP25	MMP20|MT-MMP6|MT6-MMP
64388	GREM2	CKTSF1B2|DAND3|PRDC
64393	ZMAT3	FLJ12296|MGC10613|PAG608|WIG-1|WIG1
64395	GMCL1	BTBD13|GCL|GCL1
64396	GMCL1L	GCL|GMCL2
64397	ZFP106	DKFZp451A239|FLJ34610|FLJ45841|SH3BP3|ZNF474
64398	MPP5	FLJ12615|PALS1
64399	HHIP	FLJ20992|FLJ90230|HIP
64400	FTS	FT1
64403	CDH24	CDH11L|FLJ25193
64405	CDH22	C20orf25|MGC39564|dJ998H6.1
64407	RGS18	RGS13
64409	WBSCR17	DKFZp434I2216|DKFZp761D2324|GALNT16|GALNT20|GALNTL3
64410	KLHL25	ENC2|FLJ12587
64411	CENTD3	ARAP3|DRAG1|FLJ21065
64412	GZF1	ZBTB23|ZNF336
64414	EPD	PDE
64417	C5orf28	FLJ21657|MGC149524|MGC90226
64418	TMEM168	DKFZp564C012|FLJ13576
64419	C3orf29	FLJ22405|FLJ90311
64420	SUSD1	RP11-4O1.1
64421	DCLRE1C	A-SCID|DCLREC1C|FLJ11360|RS-SCID|SCIDA|SNM1C
64422	ATG3	APG3|APG3L|DKFZp564M1178|FLJ22125|MGC15201|PC3-96
64423	C14orf173	DKFZp762A0214|FLJ22056|pp9484
64425	POLR1E	FLJ13390|FLJ13970|PAF53|PRAF1|RP11-405L18.3
64426	SUDS3	FLJ00052|MGC104711|SAP45|SDS3
64427	TTC31	FLJ12788|FLJ33201|MGC120200
64428	NARFL	FLJ21988|HPRN|IOP1|LET1L|PRN
64429	ZDHHC6	FLJ21952|ZNF376
64430	C14orf135	FBP2|FLJ12799|FLJ38170
64431	ACTR6	ARP6|CDA12|FLJ13433|HSPC281|MSTP136|hARP6|hARPX
64432	MRPS25	DKFZp313H0817|FLJ00023|MRP-S25|RPMS25
64433	C7orf4	-
64434	NOM1	C7orf3
64446	DNAI2	-
64448	SH120P	-
64478	CSMD1	KIAA1890
64482	C16orf21	-
64483	C16orf20	-
64484	C16orf19	-
64485	C16orf18	-
64486	C16orf17	-
64487	C16orf16	-
64488	C16orf15	-
64490	C16orf13	-
64491	C16orf12	-
64492	C16orf11	-
64493	C16orf10	-
64495	TPSP3	-
64496	DDX11P	-
64499	TPSB2	TPS2|TPSB1|tryptaseC
64506	CPEB1	CPEB|FLJ13203
64518	TEKT3	-
64577	ALDH8A1	ALDH12|DJ352A20.2|DKFZp779D2315|MGC138650
64579	NDST4	-
64581	CLEC7A	BGR|CLECSF12|DECTIN1
64582	GPR135	HUMNPIIY20
64585	BOS2	-
64588	CMDR	-
64589	IMAGE	-
64591	TSPY2	MGC103998|TSPYQ1
64592	CLONE795723	-
64593	RBMY3AP	RBMY3P|RBMY4P|SPATA14
64595	TTTY15	DKFZP434I143
64596	PSMA6P	PSMA6-LIKE
64598	MOSPD3	CDS3
64599	PERQ1	GIGYF1
64600	PLA2G2F	FLJ25429|FLJ36326
64601	VPS16	hVPS16
64641	EBF2	COE2|EBF-2|FLJ11500|O/E-3|OE-3
64644	GINGF2	GGF2|HGF2
64645	HIAT1	DKFZP564L0864
64648	SPANXD	MGC119769|SPANX-D|dJ171K16.1
64649	SPANXB1	SPANX|SPANX-B|SPANXB
64650	SPANXA2	SPANX|SPANXA
64651	AXUD1	DKFZp566F164|TAIP-3|URAX1
64663	SPANXC	CTp11|SPANX-C
64682	ANAPC1	APC1|MCPR|TSG24
64687	NAIP1B	BIRC-pending
64689	GORASP1	FLJ23443|GOLPH5|GRASP65|MGC118894|MGC118897|P65
64693	CTAGE1	CTAGE-1|CTAGE-2
64694	SPANXB2	SPANX|SPANXB
64695	SLEB3	-
64699	TMPRSS3	DFNB10|DFNB8|ECHOS1|TADG12
64708	COPS7B	FLJ12612|MGC111077
64710	NUCKS1	FLJ21480|JC7|NUCKS
64711	HS3ST6	HS3ST5
64714	PDIA2	PDA2|PDI|PDIP|PDIR
64716	TPSP1	-
64717	TRG4	-
64718	UNKL	ZC3H5L|ZC3HDC5L
64719	RPL23AP5	-
64720	C16orf43	-
64725	RPS3AP2	-
64726	RPS20P2	-
64727	C16orf38	-
64728	C16orf37	-
64730	TJP1P	-
64735	C16orf32	-
64736	C16orf31	-
64738	C16orf29	-
64740	C16orf27	-
64743	WDR13	DKFZp779C2057|FLJ20563|MG21
64744	SMAP1L	RP1-228H13.3
64745	METT11D1	FLJ20859
64746	ACBD3	GCP60|GOCAP1|GOLPH1|PAP7
64747	MFSD1	FLJ14153|UG0581B09
64748	LPPR2	DKFZp761E1121|FLJ13055|PRG-4
64750	SMURF2	MGC138150
64752	FLJ11850	-
64753	NAG6	DKFZP434G156|MGC129657
64754	SMYD3	FLJ21080|MGC104324|ZMYND1|ZNFN3A1|bA74P14.1
64755	C16orf58	FLJ13868
64756	ATPAF1	ATP11|ATP11p|FLJ22351|MGC88060
64757	MOSC1	FLJ22390|RP11-295M18.1
64759	TNS3	DKFZp686M1045|FLJ13732|FLJ35545|H_NH049I23.2|MGC88434|TEM6|TENS1
64760	RAI16	FLJ21801|MGC138352
64761	PARP12	FLJ22693|PARP-12|ZC3H1|ZC3HDC1
64762	FAM59A	C18orf11|Gm944
64763	ZNF574	FLJ22059|FP972
64764	CREB3L2	BBF2H7|MGC131709|MGC71006
64766	S100PBP	DKFZp313K2325|FLJ12903|S100PBPR
64768	IPPK	C9orf12|FLJ13163|INSP5K2|KIAA0699|bA476B13.1
64769	C1orf149	CDABP0189|Eaf6|FLJ11730|NY-SAR-91|RP3-423B22.2
64770	CCDC14	DKFZp434L1050|FLJ12892|FLJ41065
64771	C6orf106	FLJ22195|FLJ32402|MGC4614|RP3-391O22.4|dJ391O22.4
64772	FLJ21865	DKFZp434P174
64773	FAM113A	C20orf81|DKFZp547L054|FLJ22376|bA12M19.1
64776	C11orf1	FLJ23499
64777	RMND5B	DKFZp434K0926|FLJ22318
64778	FNDC3B	DKFZp686D14170|DKFZp762K137|FAD104|FLJ23399|MGC10002|PRO4979|YVTM2421
64779	MTHFSD	FLJ12998|FLJ13893|MGC138262|MGC138264
64780	MICAL1	DKFZp434B1517|FLJ11937|FLJ21739|MICAL|MICAL-1|NICAL
64781	CERK	DKFZp434E0211|FLJ21430|FLJ23239|KIAA1646|LK4|MGC131878|dA59H18.2|dA59H18.3|hCERK
64782	ISG20L1	AEN|FLJ12484|FLJ12562|pp12744
64783	RBM15	FLJ12479|FLJ21943|MGC119584|OTT|OTT1|SPEN
64784	CRTC3	FLJ21868|TORC3
64785	GINS3	FLJ13912|PSF3
64786	TBC1D15	DKFZp686M1379|DKFZp761D0223|FLJ12085
64787	EPS8L2	EPS8R2|FLJ16738|FLJ21935|FLJ22171|MGC126530|MGC3088
64788	TMEM112	C16orf26|FLJ12681|FLJ22302|HMFN1876|JFP11
64789	C1orf176	FLJ11445|FLJ13183|FLJ21144
64792	RABL5	DKFZp761N0823|FLJ13225|FLJ14117
64793	CCDC21	DKFZP434L0117|DKFZp434P232|FLJ13976|FLJ22000
64794	DDX31	FLJ13633|FLJ14578|FLJ23349|helicain A|helicain B|helicain C
64795	RMND5A	FLJ12753|FLJ13910|FLJ21795|MGC78451|RMD5
64798	DEPDC6	DEP.6|DKFZp564B1778|FLJ12428|FLJ13854
64799	IQCH	DKFZp434F2114|FLJ12476
64800	FLJ23588	DJBP|HSCBCIP1|KIAA1672|dJ185D5.1
64801	ARV1	-
64802	NMNAT1	NMNAT|PNAT-1|PNAT1
64805	P2RY12	ADPG-R|HORK3|P2T(AC)|P2Y(AC)|P2Y(ADP)|P2Y(cyc)|P2Y12|SP1999
64806	IL25	IL-17E|IL-25|IL17E
64816	CYP3A43	MGC119315|MGC119316
64834	ELOVL1	CGI-88|Ssc1
64837	KLC2	FLJ12387
64838	FNDC4	FLJ22362|FRCP1
64839	FBXL17	DKFZp434C1715|FBXO13|Fbl17|Fbx13
64840	PORCN	MG61|MGC29687|PORC|PPN|por
64841	GNPNAT1	FLJ10607|GNPNAT|Gpnat1
64843	ISL2	FLJ10160
64844	MARCH7	AXO|AXOT|DKFZP586F1122|MARCH-VII|RNF177
64847	SPATA20	DKFZp686H1839|FLJ21347|FLJ21969|MGC111032|SSP411|Tisp78
64848	YTHDC2	-
64849	SLC13A3	NADC3|SDCT2
64850	AGXT2L1	-
64851	AD6	-
64852	TUT1	FLJ21850|FLJ22267|FLJ22347|MGC131987|PAPD2|RBM21|TUTase
64853	C1orf80	FLJ12806|FLJ32421|RP11-378J18.7
64854	USP46	FLJ12552
64855	C9orf88	DKFZP434H0820|FLJ13518|FLJ22151|FLJ22298|MEG-3|OC58|RP11-356B19.6|bA356B19.6
64856	VWA1	DKFZp761O051|FLJ22215|VWA-1|WARP
64857	PLEKHG2	CLG|FLJ00018|FLJ22458
64858	DCLRE1B	DKFZp686C24187|FLJ12810|FLJ13998|SNM1B
64859	OBFC2A	DKFZp667M1322|FLJ13624|FLJ22833|MGC111163
64860	ARMCX5	DKFZp686A22185|FLJ12969|FLJ13382
64863	METTL4	FLJ23017|HsT661|MGC117235
64864	RFXDC2	FLJ12994|FLJ21104|MGC131836
64866	CDCP1	CD318|SIMA135|TRASK
64881	PCDH20	FLJ22218|PCDH13
64895	PAPOLG	FLJ11805|FLJ12972|FLJ13482|FLJ14187|MGC133307|MGC133308
64897	C12orf43	FLJ12448
64900	LPIN3	LIPN3L|SMP2|dJ450M14.2|dJ450M14.3|dJ620E11.2
64901	RANBP17	FLJ32916
64902	AGXT2	AGT2
64919	BCL11B	CTIP-2|CTIP2|RIT1|hRIT1-alpha
64921	CASD1	C7orf12|FLJ21213|FLJ21879|FLJ41901|NBLA04196
64922	LRRC19	FLJ21302
64924	SLC30A5	FLJ12496|FLJ12756|MGC5499|ZNT5|ZNTL1|ZTL1|ZnT-5
64925	CCDC71	FLJ12800|FLJ13629
64926	FLJ21438	DKFZp667E013|FLJ00087
64927	TTC23	FLJ12572|FLJ12939|HCC-8
64928	MRPL14	MGC70566|MRP-L32|RMPL32|RPML32
64939	SMNP	-
64940	FLJ13195	-
64943	NT5DC2	FLJ12442
64944	DFNA25	-
64946	CENPH	-
64949	MRPS26	C20orf193|GI008|MRP-S13|MRP-S26|NY-BR-87|RPMS13|dJ534B8.3
64951	MRPS24	HSPC335|MRP-S24
64960	MRPS15	DC37|FLJ11564|MPR-S15|RPMS15
64963	MRPS11	FLJ22512|FLJ23406|HCC-2
64965	MRPS9	RPMS9
64968	MRPS6	C21orf101|MRP-S6|RPMS6
64969	MRPS5	MRP-S5
64975	MRPL41	BMRP|MRP-L27|PIG3|RPML27
64976	MRPL40	MGC9400|MRP-L22|NLVCF|URIM
